0.738754914,26224,10042,1662,150,6,0,0,0,0
0.751431995,26168,10029,1708,164,15,0,0,0,0
0.7631189,25793,10393,1732,158,8,0,0,0,0
0.777045234,25605,10444,1826,191,17,1,0,0,0
0.790794117,25565,10433,1885,192,9,0,0,0,0
0.802547566,25365,10563,1950,195,11,0,0,0,0
0.815076919,25167,10771,1926,198,22,0,0,0,0
0.825056304,24957,10857,2026,228,15,1,0,0,0
0.837807471,24693,11008,2105,262,15,1,0,0,0
0.854328578,24561,11123,2164,218,16,2,0,0,0
0.868853808,24374,11276,2148,257,28,1,0,0,0
0.880163187,24087,11450,2300,227,20,0,0,0,0
0.8936907,24036,11458,2286,286,16,2,0,0,0
0.909657273,24040,11459,2304,263,16,2,0,0,0
0.922519346,23852,11560,2362,286,23,1,0,0,0
0.936268673,23676,11619,2475,298,16,0,0,0,0
0.952235246,23480,11742,2552,287,23,0,0,0,0
0.967869099,23194,11940,2583,335,29,3,0,0,0
0.981063893,22955,12071,2703,324,31,0,0,0,0
0.996919559,22954,12055,2659,393,21,2,0,0,0
1.012110229,22693,12177,2817,359,36,2,0,0,0
1.028224974,22605,12222,2868,356,32,1,0,0,0
1.042380219,22391,12409,2803,451,30,0,0,0,0
1.056462266,22174,12453,2987,438,31,1,0,0,0
1.07464653,21974,12559,3114,388,48,1,0,0,0
1.087863505,21707,12692,3191,459,31,4,0,0,0
1.102809736,21664,12771,3152,459,35,3,0,0,0
1.11877631,21534,12899,3189,418,42,2,0,0,0
1.134077887,21333,12837,3355,528,29,1,1,0,0
1.1507099,21248,12897,3419,480,39,1,0,0,0
1.167452821,20992,12966,3577,515,32,2,0,0,0
1.182643491,20819,13102,3537,563,58,5,0,0,0
1.195726934,20648,13245,3600,547,41,3,0,0,0
1.215574798,20462,13304,3682,587,48,1,0,0,0
1.234534966,20282,13282,3821,645,53,1,0,0,0
1.251462435,19987,13477,3873,677,67,3,0,0,0
1.325012659,19111,13856,4327,695,88,7,0,0,0
1.401519656,18469,14028,4663,817,96,10,1,0,0
1.487266957,17716,14165,5059,1009,123,12,0,0,0
1.577818736,16939,14486,5348,1151,140,20,0,0,0
1.665413742,16094,14646,5854,1296,174,20,0,0,0
1.750791058,15519,14837,6018,1478,216,16,0,0,0
1.847995909,14631,15055,6471,1639,264,21,3,0,0
1.951483403,13930,14979,7088,1776,283,28,0,0,0
2.049057795,13198,15037,7376,2067,360,44,2,0,0
2.156389315,12469,15092,7774,2280,421,44,4,0,0
2.249528326,12000,14876,8280,2451,435,39,3,0,0
2.355085339,11159,15043,8501,2769,536,73,3,0,0
2.467074054,10611,14929,8807,3012,640,82,3,0,0
2.589042155,9913,14652,9332,3349,730,97,11,0,0
2.707683055,9402,14456,9655,3607,828,125,11,0,0
2.834086093,8777,14324,9942,3865,1018,147,11,0,0
2.944965741,8376,14082,10238,4192,1012,164,20,0,0
3.07136878,7861,13623,10598,4636,1140,203,22,1,0
3.189788309,7211,13759,10755,4751,1368,211,27,2,0
3.315747721,6745,13400,11014,5143,1453,303,26,0,0
3.452794698,6401,12879,11380,5422,1659,301,40,2,0
3.583633117,5957,12624,11403,5876,1848,337,37,2,0
3.724450479,5710,12268,11575,6098,2003,369,57,4,0
3.864158773,5140,11990,11886,6419,2126,465,57,1,0
4.014955077,4894,11659,11810,6757,2369,518,70,6,1
4.167599974,4565,11273,11929,7058,2638,532,84,5,0
4.317657195,4114,10743,11940,7570,2909,690,110,8,0
4.469562566,3753,10392,12065,7913,3042,788,122,9,0
4.630337368,3606,9981,12059,8072,3371,833,147,14,1
4.788228595,3423,9604,12147,8303,3495,931,165,15,1
4.927496368,3097,9407,11945,8651,3738,1051,177,18,0
5.080507701,2884,8961,11952,8848,4078,1154,182,25,0
5.249489599,2676,8547,11868,9087,4376,1269,237,24,0
5.409820774,2446,8205,11621,9584,4582,1366,253,27,0
5.583904381,2272,7749,11620,9617,4886,1612,298,29,1
5.743570116,2098,7369,11422,9974,5054,1751,366,44,6
5.918758354,1844,7085,11211,10046,5538,1899,400,60,1
6.086187559,1804,6722,11010,10361,5654,2026,447,60,0
6.2680302,1563,6210,10943,10441,6072,2267,516,68,4
6.45763631,1389,5959,10630,10653,6484,2338,559,70,2
6.652783319,1271,5504,10282,10801,6758,2735,638,91,4
6.847934765,1158,5252,10216,10781,6965,2859,738,111,4
7.009818634,1006,4848,9800,10969,7411,3122,798,121,9
7.227142549,945,4598,9481,10945,7713,3344,916,138,4
7.428943961,831,4319,9047,11070,8062,3618,976,148,13
7.627639985,752,3859,8856,10986,8407,3863,1154,193,14
7.843633019,629,3663,8375,11012,8642,4256,1272,220,15
8.037670962,556,3363,8288,10905,8718,4554,1417,263,20
8.249453978,559,3116,7772,10786,9273,4748,1525,281,24
8.462341624,489,2898,7504,10801,9458,5034,1595,280,25
8.692969908,452,2754,7097,10582,9537,5483,1828,326,25
8.91140289,361,2538,6882,10372,9718,5743,2029,406,35
9.112095235,343,2322,6524,10500,9822,5963,2142,437,31
9.320551049,285,2187,6302,10055,9956,6372,2362,514,51
9.540980352,252,1981,5933,10028,10346,6450,2463,584,47
9.775157651,255,1778,5558,9857,10302,6878,2800,608,48
10.01687661,229,1570,5355,9610,10404,7177,2992,689,58
10.24972302,196,1531,5082,9421,10489,7451,3109,735,70
10.46926507,179,1386,4860,9055,10659,7702,3380,779,84
10.70765683,130,1294,4512,8899,10800,7776,3664,906,103
10.91832634,128,1162,4331,8681,10808,8143,3785,949,97
11.14710913,110,1128,4131,8444,10676,8451,4000,1033,111
11.40730958,107,985,3892,8202,10564,8778,4290,1139,127
11.67452821,85,846,3469,8003,10746,8934,4594,1245,162
11.90138566,93,832,3346,7639,10616,9266,4765,1362,165
12.1355674,86,745,3162,7353,10685,9324,5110,1440,179
12.41409407,60,632,2928,7140,10517,9671,5234,1707,195
12.65359489,49,628,2753,6910,10324,9903,5533,1761,223
13.08381089,44,563,2466,6550,10264,9994,5904,2035,264
13.48297745,41,447,2285,6113,10229,10369,6235,2065,300
13.85257627,29,417,2083,5945,10149,10314,6632,2191,324
14.37001374,27,308,1798,5416,9610,10623,7189,2673,440
14.85788349,22,255,1597,5087,9314,10801,7582,2962,464
15.29031762,21,231,1444,4574,9185,10767,8152,3209,501
15.45663776,13,197,1208,4235,8601,11115,8475,3586,654
16.14409077,8,146,1036,3774,8451,11162,8870,3945,692
16.50999419,4,147,982,3705,8022,11259,9112,4083,770
16.95351012,4,97,853,3285,7627,11044,9685,4564,925
17.48351554,6,112,684,2928,7373,11139,9907,4888,1047
18.06231104,2,94,669,2645,6921,11043,10241,5332,1137
18.52134947,9,73,475,2395,6403,10685,10750,5926,1368
18.94934733,3,44,444,2211,6331,10672,10877,6046,1456
19.50374779,2,42,436,2056,5949,10417,11229,6383,1570
20.03818948,0,38,328,1690,5424,10342,11432,7002,1828
20.50535959,1,37,323,1645,5304,10204,11562,7173,1835
20.95183451,1,30,291,1544,5003,9792,11672,7717,2034
21.58458834,2,32,227,1306,4547,9556,12046,8066,2302
22.09833484,1,17,164,1103,4137,8892,12155,8874,2741
22.78578786,0,9,115,973,3659,8841,12245,9285,2957
23.25148069,0,9,124,896,3457,8424,12512,9568,3094
23.69500106,0,5,89,717,3164,8115,12352,10138,3504
24.34919094,0,9,74,628,2741,7694,12340,10806,3792
25.05882087,0,4,64,534,2570,7187,12382,11131,4212
25.2184866,0,6,80,539,2509,7291,12213,11174,4272
25.85715398,0,2,57,434,2151,6795,12095,11801,4749
26.71758154,0,4,42,391,1966,6314,12226,12081,5060
27.12118436,0,3,25,342,1847,6049,11829,12507,5482
27.91212665,0,3,19,282,1563,5692,11598,12917,6010
28.11023265,0,2,28,224,1549,5458,11395,13241,6187
28.81764444,0,1,16,210,1277,5139,11423,13323,6695
29.8266515,0,0,16,150,1166,4673,10960,13852,7267
30.10385173,0,0,6,160,1097,4373,10871,13999,7578
30.81348165,0,0,11,132,981,4238,10749,14251,7722
31.54528848,0,0,7,106,809,3859,10187,14549,8567
32.27709531,0,0,10,93,679,3428,9929,14757,9188
32.56538178,0,0,6,94,653,3309,9785,14972,9265
33.54112126,0,0,3,58,595,3057,9413,14978,9980
34.13322113,0,0,3,46,448,2717,8900,15408,10562
34.72753913,0,0,3,52,495,2829,8830,15107,10768
35.28193515,0,1,3,48,409,2465,8532,15414,11212
35.7919818,0,0,2,39,389,2314,8309,15437,11594
36.59031491,0,0,3,25,336,2207,8121,15579,11813
37.21124165,0,0,1,19,339,1897,7675,15467,12686
37.84695003,0,0,0,23,247,1828,7396,15471,13119
38.61276086,0,0,0,21,206,1642,7016,15402,13797
39.31795895,0,0,0,19,181,1621,6976,15370,13917
40.04976135,0,0,0,5,147,1443,6478,15391,14620
40.51102235,0,0,0,9,171,1352,6320,15349,14883
41.21399787,0,0,0,15,144,1211,6053,15203,15458
41.85931965,0,0,0,9,122,1102,5705,15370,15776
42.5926082,0,0,1,9,125,1069,5523,15056,16301
43.3872459,0,0,0,4,108,958,5115,14762,17137
44.1634021,0,0,0,6,97,884,4995,14794,17308
44.66235364,0,0,1,6,86,788,4860,14819,17524
45.11698243,0,0,0,5,64,766,4741,14584,17924
45.94856093,0,0,1,0,55,667,4318,14431,18612
46.79123011,0,0,0,2,53,647,4094,13852,19436
47.51199063,0,0,0,0,46,514,3785,14003,19736
48.19943478,0,0,0,2,37,522,3744,13868,19911
49.09755731,0,0,0,2,28,446,3532,13531,20545
49.62977643,0,0,0,1,28,498,3442,13327,20788
50.3837646,0,0,0,2,25,440,3215,13369,21033
51.22643378,0,0,0,1,27,333,2935,12799,21989
51.74756222,0,0,0,4,23,364,2789,12623,22281
52.49045972,0,0,0,1,18,287,2716,12516,22546
53.35531024,0,0,0,0,15,256,2583,12200,23030
53.88757372,0,0,0,0,22,288,2547,12223,23004
54.96678473,0,0,0,0,8,223,2276,11738,23839
55.65276491,0,0,0,0,15,209,2073,11596,24191
56.36017226,0,0,0,1,10,208,2077,11328,24460
56.74825702,0,0,0,1,5,189,2043,11230,24616
57.73727869,0,0,0,0,5,154,1911,11004,25010
58.32273303,0,0,0,0,4,138,1794,10737,25411
58.92593244,0,0,0,0,12,126,1628,10668,25650
59.91943474,0,0,0,0,5,150,1589,10341,25999
60.62906023,0,0,0,0,7,105,1521,10108,26343
61.16127934,0,0,0,0,2,99,1468,9907,26608
61.64913578,0,0,0,1,7,97,1364,10032,26583
62.74684602,0,0,0,0,6,80,1347,9683,26968
63.5895152,0,0,0,0,6,91,1236,9352,27399
64.166097,0,0,0,0,3,69,1246,9241,27525
65.04203819,0,0,0,0,2,63,1154,9067,27798
65.8182077,0,0,0,0,4,64,1079,8816,28121
66.51674252,0,0,0,1,2,62,975,8524,28520
67.23745868,0,0,0,0,1,58,921,8431,28673
67.94708417,0,0,0,0,0,61,878,8175,28970
68.65675402,0,0,0,0,0,57,899,8027,29101
69.34419817,0,0,0,0,1,45,865,7907,29266
70.04273298,0,0,0,0,2,33,831,7912,29306
70.99258241,0,0,0,0,0,25,729,7549,29781
71.82788738,0,0,0,0,0,33,736,7222,30093
72.16051878,0,0,0,0,1,34,648,7436,29965
73.38759061,0,0,0,0,3,29,673,7069,30310
74.25394946,0,0,0,0,0,22,618,6782,30662
74.82165873,0,0,0,0,0,18,530,6702,30834
75.55346556,0,0,0,0,0,19,514,6410,31141
76.25200037,0,0,0,0,1,16,523,6414,31130
76.95053519,0,0,0,0,1,12,466,6366,31239
77.8080215,0,0,0,0,0,18,434,6173,31459
78.36978617,0,0,0,0,0,15,420,6057,31592
79.12377434,0,0,0,0,0,13,407,5823,31841
79.96648788,0,0,0,0,1,12,404,5779,31888
80.79806639,0,0,0,0,0,8,394,5639,32043
81.54096389,0,0,0,0,0,13,359,5550,32162
81.7405516,0,0,0,0,1,20,356,5724,31983
82.66085548,0,0,0,0,1,6,372,5486,32219
83.48134331,0,0,0,0,0,24,344,5379,32337
84.03574377,0,0,0,0,0,11,359,5329,32385
84.95604764,0,0,0,0,0,10,344,5016,32714
85.82094253,0,0,0,0,0,9,295,5247,32533
86.70797439,0,0,0,0,1,6,269,4970,32838
87.32000197,0,0,0,0,0,10,300,4902,32872
87.92022908,0,0,0,0,0,8,282,4803,32991
88.48203811,0,0,0,0,0,12,281,4697,33094
89.41343265,0,0,0,0,0,8,244,4766,33066
90.10828537,0,0,0,0,0,4,218,4543,33319
90.93915407,0,0,0,0,0,6,218,4359,33501
91.76407817,0,0,0,0,0,8,198,4385,33493
92.58012974,0,0,0,0,0,1,221,4317,33545
93.27205452,0,0,0,0,0,8,223,4218,33635
93.88186397,0,0,0,0,0,8,206,4137,33733
94.62919774,0,0,0,0,0,6,165,4131,33782
95.34179553,0,0,0,0,0,10,184,4084,33806
96.21702691,0,0,0,0,0,4,218,4018,33844
97.11585925,0,0,0,0,0,4,182,3806,34092
97.78484852,0,0,0,0,0,2,149,3770,34163
98.41683931,0,0,0,0,0,7,169,3724,34184
98.94910279,0,0,0,0,0,7,145,3738,34194
99.80064451,0,0,0,0,0,2,142,3631,34309
100.353581,0,0,0,0,0,4,160,3599,34321
100.9338449,0,0,0,0,0,6,151,3479,34448
101.9761018,0,0,0,0,0,0,129,3382,34573
102.3641865,0,0,0,0,0,3,142,3417,34522
103.1735837,0,0,0,0,0,4,114,3383,34583
103.9053905,0,0,0,0,0,3,148,3250,34683
104.3822007,0,0,0,0,0,3,138,3239,34704
104.9809194,0,0,0,0,0,2,128,3366,34588
106.045402,0,0,0,0,0,4,127,3254,34699
106.6219838,0,0,0,0,0,2,118,3215,34749
106.9767966,0,0,0,0,0,3,121,3122,34838
107.6864221,0,0,0,0,0,2,110,3090,34882
108.7064976,0,0,0,0,0,3,102,3056,34923
109.2608981,0,0,0,0,0,1,118,3000,34965
109.9483422,0,0,0,0,0,2,121,3082,34879
110.1257486,0,0,0,0,0,3,108,2965,35008
110.7999283,0,0,0,0,0,6,120,2929,35029
111.7224503,0,0,0,0,0,3,102,2900,35079
112.2901152,0,0,0,0,0,1,96,2742,35245
112.8977509,0,0,0,0,0,4,108,2930,35042
113.3523797,0,0,0,0,0,2,99,2757,35226
113.8513268,0,0,0,0,0,2,111,2834,35137
114.2615929,0,0,0,0,0,1,95,2900,35088
115.1109165,0,0,0,0,0,2,109,2747,35226
115.684526,0,0,0,0,0,2,86,2837,35159
116.4570134,0,0,0,0,0,4,88,2685,35307
117.2331385,0,0,0,0,0,3,98,2735,35248
117.787539,0,0,0,0,0,4,88,2752,35240
118.009308,0,0,0,0,0,2,85,2658,35339
118.5082551,0,0,0,0,0,1,102,2809,35172
119.0959276,0,0,0,0,0,2,79,2675,35328
119.6392374,0,0,0,0,0,0,88,2633,35363
120.1936379,0,0,0,0,0,2,82,2662,35338
120.84781,0,0,0,0,0,4,94,2671,35315
121.4798451,0,0,0,0,0,1,89,2652,35342
122.1007896,0,0,0,0,0,2,94,2612,35376
122.4777837,0,0,0,0,0,1,99,2575,35409
122.122971,0,0,0,0,0,1,90,2658,35335
122.9323681,0,0,0,0,0,2,87,2644,35351
123.6530843,0,0,0,0,0,0,84,2672,35328
124.3804549,0,0,0,0,0,0,80,2578,35426
